,AVG-W2V_aimed_sentence,AVG-W2V_aimed_field,AVG-W2V_similarity,stud_field,stud_sentence,IDStud,IDClass,Category,Accuracy_score,Code,Fieldname
1146,People get used to luxury,Field3_en,0.9190883040428162,3,get used to luxury,2I3O2VB,2VB,Geld,3,g,3
1147,People should not be distracted for too long risk,Field1_en,0.7183976173400879,3,"lottery winners find it and are happy with the money, but not for long",2I5O3TT1,3TT1,Geld,0,c,3
1148,People get used to luxury,Field3_en,0.9255320429801941,3,People quickly get used to luxury,2I6FH3B,H3B,Geld,3,g,3
1149,People should not be distracted for too long risk,Field1_en,0.5797643065452576,3,But drm you keep wanting to buy more,32I3FH3E,H3E,Geld,0,c,3
1150,Money does not gellukig long time,Field4_en,0.7341881990432739,3,"you get no real friends, but friends for money",3I2O3A3,3A3,Geld,0,c,3
1151,People should not be distracted for too long risk,Field1_en,0.7534857988357544,3,They are unhappy because they want more and more and get easy,4I2O3G2,3G2,Geld,0,c,3
1152,People get used to luxury,Field3_en,0.9153178334236145,3,they get used to luxury,4I3O3VA,3VA,Geld,3,g,3
1153,People should not be distracted for too long risk,Field1_en,0.7046629190444946,3,They are therefore only briefly happy with their money,5I1OH3B,H3B,Geld,0,c,3
1154,A person may experience only short deep happiness or unhappiness,Field2_en,0.7242448329925537,3,they see that happiness is only a moment,5I3OG3,G3,Geld,2,g,3
1155,Money does not gellukig long time,Field4_en,0.7038187384605408,3,you get used to have quick money,5I5F3A3,3A3,Geld,3,g,3
1156,People get used to luxury,Field3_en,0.7450323700904846,3,They want much luxury,5I6FH3D,H3D,Geld,0,c,3
1157,Money does not gellukig long time,Field4_en,0.35399186611175537,3,win cash,8I1FA3,A3,Geld,0,c,3
1158,People should not be distracted for too long risk,Field1_en,0.5061355233192444,3,sees many downsides to things,8I1FH3B,H3B,Geld,0,c,3
1159,People should not be distracted for too long risk,Field1_en,0.2778189480304718,3,buy fate,8I3F2VB,2VB,Geld,0,c,3
1160,People should not be distracted for too long risk,Field1_en,0.6649616956710815,3,they attract less fortunate if they can buy something,8I5F3A1,3A1,Geld,0,c,3
1161,People should not be distracted for too long risk,Field1_en,0.7127485871315002,3,They are therefore again unhappy,8I6FH3E,H3E,Geld,0,c,3
1162,People should not be distracted for too long risk,Field1_en,0.7292191386222839,3,they still need to be happy,9I1FHC3,HC3,Geld,0,c,3
1163,Artificial reef constructed,Field2_en,0.8046889901161194,3,Artificial reef arise,1I4O3GA1,3GA1,Metro,3,g,3
1164,More plankton and marine fauna,Field3_en,0.6257467865943909,3,fish and other marine life there now increased livability,11I6F2VB,2VB,Metro,5,g,3
1165,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.5464614629745483,3,now draws more fish and plants (400%),20I1FA3A,A3A,Metro,5,g,3
1166,More plankton and marine fauna,Field3_en,0.672489583492279,3,more space for marine animals,26I6FA3A,A3A,Metro,0,c,3
1167,More plankton and marine fauna,Field3_en,0.5868229269981384,3,More animals in the sea,5I1FH3A,H3A,Metro,0,c,3
1168,More plankton and marine fauna,Field3_en,0.6450159549713135,3,more coral,11I1F3G2,3G2,Metro,0,c,3
1169,More plankton and marine fauna,Field3_en,0.9546777606010437,3,extra plankton and marine fauna,11I2F3TT1,3TT1,Metro,4,g,3
1170,More plankton and marine fauna,Field3_en,0.7766802310943604,3,more plants and plankton present,11I2FH3B,H3B,Metro,4,g,3
1171,More plankton and marine fauna,Field3_en,0.6927477121353149,3,This attracts plankton,11I3F3GA1,3GA1,Metro,4,g,3
1172,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.44626662135124207,3,There coral grows on the wagons,11I3F3VA,3VA,Metro,0,c,3
1173,Waste need not be processed in some way,Field1_en,0.5614289045333862,3,there are more algae,11I3FHC3,HC3,Metro,0,c,3
1174,More plankton and marine fauna,Field3_en,0.738551914691925,3,get more plankton and other plants,11I6FH3E,H3E,Metro,4,g,3
1175,Waste need not be processed in some way,Field1_en,0.4436415135860443,3,lots of seaweed etc. on the subway,12I4FHC3,HC3,Metro,0,c,3
1176,More plankton and marine fauna,Field3_en,0.7800759673118591,3,Came more plankton,14I4FG3,G3,Metro,4,g,3
1177,More plankton and marine fauna,Field3_en,0.7216790914535522,3,Plankton is 400 times vervoudigd,14I5F3AB,3AB,Metro,4,g,3
1178,More plankton and marine fauna,Field3_en,0.7800759673118591,3,more plankton came,15I3F3A3,3A3,Metro,4,g,3
1179,More plankton and marine fauna,Field3_en,0.7878118753433228,3,there is more plankton and eg. corals,17I1F3GA1,3GA1,Metro,4,g,3
1180,More plankton and marine fauna,Field3_en,0.782688319683075,3,Small animals like plankton get to the reef,17I3F3AB,3AB,Metro,4,g,3
1181,Artificial reef constructed,Field2_en,0.6716358065605164,3,you get an artificial reef,18I4F3GA1,3GA1,Metro,3,g,3
1182,More plankton and marine fauna,Field3_en,0.7346413135528564,3,"more production plankton, etc.",19I4F3GA1,3GA1,Metro,4,g,3
1183,More plankton and marine fauna,Field3_en,0.8854012489318848,3,There were more plankton and marine fauna on off,19I5F3AB,3AB,Metro,4,g,3
1184,More plankton and marine fauna,Field3_en,0.5298175811767578,3,there now 400x as much plankton grew up as usual,20I4O3A1,3A1,Metro,4,g,3
1185,More plankton and marine fauna,Field3_en,0.7021431922912598,3,Arises more plankton etc,20I6FG3,G3,Metro,4,g,3
1186,Waste need not be processed in some way,Field1_en,0.4552977979183197,3,grew much seaweed on the bottom,23I2FH3B,H3B,Metro,0,c,3
1187,More plankton and marine fauna,Field3_en,0.7073941230773926,3,plankton 400x become so much,25I5F3A1,3A1,Metro,0,c,3
1188,More plankton and marine fauna,Field3_en,0.6525111198425293,3,there may be more flora and fauna in the sea,26I1FV3D,V3D,Metro,4,g,3
1189,More plankton and marine fauna,Field3_en,0.7474460005760193,3,there is more plankton and other small organisms,27I6F3G2,3G2,Metro,4,g,3
1190,More plankton and marine fauna,Field3_en,0.8428750038146973,3,more plankton,2I3O2VB,2VB,Metro,4,g,3
1191,More plankton and marine fauna,Field3_en,0.7091690301895142,3,plankton and sea anemones will settle out,2I5O3TT1,3TT1,Metro,0,c,3
1192,More plankton and marine fauna,Field3_en,0.7400424480438232,3,more habitat for marine life,4I2O3G2,3G2,Metro,0,c,3
1193,More plankton and marine fauna,Field3_en,0.6998676061630249,3,plankton and other small organisms 400 times magnified,4I3O3VA,3VA,Metro,4,g,3
1194,More plankton and marine fauna,Field3_en,0.7402379512786865,3,there is more plankton,5I1OH3B,H3B,Metro,4,g,3
1195,Waste need not be processed in some way,Field1_en,0.4535781741142273,3,longer life for the coast,5I2F3TT1,3TT1,Metro,0,c,3
1196,Waste need not be processed in some way,Field1_en,0.45407211780548096,3,makes it a,8I1FA3,A3,Metro,0,c,3
1197,Artificial reef constructed,Field2_en,0.6574247479438782,3,develop a reef,8I3FG3,G3,Metro,0,c,3
1198,More plankton and marine fauna,Field3_en,0.8428750038146973,3,more plankton,8I5F3TT1,3TT1,Metro,4,g,3
1199,More plankton and marine fauna,Field3_en,0.8127114772796631,3,400x much coral. many plankton,8I5FH3C,H3C,Metro,4,g,3
1200,Waste need not be processed in some way,Field1_en,0.26864930987358093,3,The number of planktons 4x verdubbled,8I6FH3E,H3E,Metro,4,g,3
1201,More plankton and marine fauna,Field3_en,0.7691750526428223,3,more plankton in the sea there,10I4F3G2,3G2,Metro,4,g,3
1202,More plankton and marine fauna,Field3_en,0.5803795456886292,3,things on marine animals come down,11I4FH3C,H3C,Metro,0,c,3
1203,Waste need not be processed in some way,Field1_en,0.641450822353363,3,there will be more alive,11I5F3A1,3A1,Metro,0,c,3
1204,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.7951102256774902,3,more fish,11I5FH3A,H3A,Metro,5,g,3
1205,More plankton and marine fauna,Field3_en,0.5078012943267822,3,There is also coral,11I6FV3D,V3D,Metro,0,c,3
1206,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.7951102256774902,3,more fish,13I5FHC3,HC3,Metro,5,g,3
1207,More plankton and marine fauna,Field3_en,0.8461431860923767,3,more plankton and marine life at the seaside,14I3F3A1,3A1,Metro,4,g,3
1208,More plankton and marine fauna,Field3_en,0.8428750038146973,3,more plankton,14I5F3TT1,3TT1,Metro,4,g,3
1209,Artificial reef constructed,Field2_en,0.6759998202323914,3,reef,16I1F3G2,3G2,Metro,0,c,3
1210,Waste need not be processed in some way,Field1_en,0.5576457381248474,3,Are there nutrients into the sea,17I1F3VA,3VA,Metro,0,c,3
1211,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.7951102256774902,3,more fish,17I2F3TT1,3TT1,Metro,5,g,3
1212,More plankton and marine fauna,Field3_en,0.7599570751190186,3,Can now grow more plankton and coral,17I2FH3D,H3D,Metro,4,g,3
1213,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.7951102256774902,3,more fish,17I5FH3E,H3E,Metro,5,g,3
1214,More plankton and marine fauna,Field3_en,0.5931673049926758,3,much plankton in the subway cars,17I6F2VB,2VB,Metro,4,g,3
1215,More plankton and marine fauna,Field3_en,0.7072252035140991,3,Many plankton seawall,17I6FH3C,H3C,Metro,4,g,3
1216,More plankton and marine fauna,Field3_en,0.9187592267990112,3,more plankton and marine life,17I6FV3D,V3D,Metro,4,g,3
1217,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.6018809080123901,3,even more fish go live,19I1F3A3,3A3,Metro,5,g,3
1218,More plankton and marine fauna,Field3_en,0.803960919380188,3,plankton and fauna can live again,20I2F3VA,3VA,Metro,4,g,3
1219,More plankton and marine fauna,Field3_en,0.8474481701850891,3,more plankton and other sea creatures,20I2FV3D,V3D,Metro,4,g,3
1220,More plankton and marine fauna,Field3_en,0.5658250451087952,3,good for marine life,20I3F2VB,2VB,Metro,0,c,3
1221,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.8077855110168457,3,There are many more fish like mackerel and perch,20I5F3AB,3AB,Metro,5,g,3
1222,More plankton and marine fauna,Field3_en,0.8428750038146973,3,more plankton,20I5FH3E,H3E,Metro,4,g,3
1223,More plankton and marine fauna,Field3_en,0.7229727506637573,3,more marine plants,20I6FH3D,H3D,Metro,0,c,3
1224,Waste need not be processed in some way,Field1_en,0.37320926785469055,3,Many would UNREADABLE USA ..,23I2FH3C,H3C,Metro,0,c,3
1225,More plankton and marine fauna,Field3_en,0.8156886100769043,3,More plankton and other single-celled,26I2FH3D,H3D,Metro,4,g,3
1226,More plankton and marine fauna,Field3_en,0.8428750038146973,3,more plankton,29I1F3AB,3AB,Metro,4,g,3
1227,More plankton and marine fauna,Field3_en,0.548991322517395,3,changed this marine life,2I6F3A1,3A1,Metro,0,c,3
1228,Waste need not be processed in some way,Field1_en,0.47587940096855164,3,more food for animals,3I2O3A3,3A3,Metro,0,c,3
1229,More plankton and marine fauna,Field3_en,0.8428750038146973,3,more plankton,5I1OH3C,H3C,Metro,4,g,3
1230,Waste need not be processed in some way,Field1_en,0.33538585901260376,3,Pulled the animal to,5I3OG3,G3,Metro,0,c,3
1231,More plankton and marine fauna,Field3_en,0.5116046071052551,3,better sea environment,5I3OV3D,V3D,Metro,0,c,3
1232,More plankton and marine fauna,Field3_en,0.6398801207542419,3,draws on other marine animals,5I5F3A3,3A3,Metro,0,c,3
1233,More plankton and marine fauna,Field3_en,0.6165854334831238,3,"Grows there is, inter alia, Plankton",5I6FH3D,H3D,Metro,4,g,3
1234,More plankton and marine fauna,Field3_en,0.7800759673118591,3,more plankton came,5I6OH3E,H3E,Metro,4,g,3
1235,More plankton and marine fauna,Field3_en,0.6827605962753296,3,more reefs,7I5F3VA,3VA,Metro,0,c,3
1236,Waste need not be processed in some way,Field1_en,0.5601468086242676,3,the metal made for something else (?),8I1FH3B,H3B,Metro,0,c,3
1237,More plankton and marine fauna,Field3_en,0.8428750038146973,3,more plankton,8I2O3AB,3AB,Metro,4,g,3
1238,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.7186402678489685,3,"more bass, highlight reel -> fish to catch so more food",8I3F2VB,2VB,Metro,0,c,3
1239,More plankton and marine fauna,Field3_en,0.5455073714256287,3,come on marine life off,8I5F3A1,3A1,Metro,0,c,3
1240,More plankton and marine fauna,Field3_en,0.8645394444465637,3,come on plankton and marine fauna off again,9I3F3A3,3A3,Metro,4,g,3
1241,Higher scores on IQ tests,Field4_en,0.6660628914833069,3,children higher IQ,10I2FHC3,HC3,Muziek,3c,g,3
1242,Improving mathematics vaardigheiten,Field2_en,0.6151642799377441,3,Get more spatial awareness (mathematics),17I2FH3D,H3D,Muziek,3a,g,3
1243,Can help bring back old memories,Field3_en,0.5225469470024109,3,your memory is better,26I1FV3D,V3D,Muziek,0,c,3
1244,Can help bring back old memories,Field3_en,0.5288016200065613,3,you remember things better,8I1FA3,A3,Muziek,0,c,3
1245,Improving mathematics vaardigheiten,Field2_en,0.34935763478279114,3,More spatial awareness,8I3FG3,G3,Muziek,3a,g,3
1246,Higher scores on IQ tests,Field4_en,0.7756342887878418,3,these musicians scored higher on an IQ test,8I6FH3E,H3E,Muziek,3c,g,3
1247,Improving mathematics vaardigheiten,Field2_en,0.30769187211990356,3,Orion better transplantation,2I3O2VB,2VB,Muziek,0,c,3
1248,learn to read and play music,Field1_en,0.27996695041656494,3,better pick herr minders,9I3F3A3,3A3,Muziek,3b,g,3
1249,Can help bring back old memories,Field3_en,0.5863560438156128,3,they can remember better thing,10I4F3G2,3G2,Muziek,0,c,3
1250,Improving mathematics vaardigheiten,Field2_en,0.56158447265625,3,better solve math stuff,11I1F3G2,3G2,Muziek,3a,g,3
1251,Higher scores on IQ tests,Field4_en,0.37729915976524353,3,improved motor function which is used in e.g. fractures,11I2F3TT1,3TT1,Muziek,0,c,3
1252,Can help bring back old memories,Field3_en,0.488643616437912,3,You can easily solve mathematical problems,11I2FH3B,H3B,Muziek,3a,g,3
1253,learn to read and play music,Field1_en,0.49034544825553894,3,they understand several things,11I4FH3C,H3C,Muziek,0,c,3
1254,Can help bring back old memories,Field3_en,0.6920177340507507,3,Come to the surface memories of the past,11I5FG3,G3,Muziek,3b,g,3
1255,Improving mathematics vaardigheiten,Field2_en,0.4998554587364197,3,better learning,11I6F2VB,2VB,Muziek,0,c,3
1256,Higher scores on IQ tests,Field4_en,0.6180458664894104,3,you get higher results in mathematics,11I6FV3D,V3D,Muziek,3a,g,3
1257,Can help bring back old memories,Field3_en,0.5201542377471924,3,remember things better,12I4FHC3,HC3,Muziek,0,c,3
1258,Can help bring back old memories,Field3_en,0.8408384919166565,3,memories come back,14I3FA3A,A3A,Muziek,3b,g,3
1259,Improving mathematics vaardigheiten,Field2_en,0.5763435959815979,3,you are better at spatial math problems,15I3F3A3,3A3,Muziek,3a,g,3
1260,Higher scores on IQ tests,Field4_en,0.7301380634307861,3,higher IQ,16I1F3G2,3G2,Muziek,3c,g,3
1261,learn to read and play music,Field1_en,0.33707353472709656,3,musicians are better fractures,17I1F3GA1,3GA1,Muziek,0,c,3
1262,Improving mathematics vaardigheiten,Field2_en,0.4305354356765747,3,Stimulates example of mathematical,17I3F3AB,3AB,Muziek,3a,g,3
1263,Can help bring back old memories,Field3_en,0.7281709909439087,3,you can pick up better memories,17I6F2VB,2VB,Muziek,3b,g,3
1264,Higher scores on IQ tests,Field4_en,0.6413988471031189,3,Do you have a higher average IQ,17I6FV3D,V3D,Muziek,3c,g,3
1265,Can help bring back old memories,Field3_en,0.7702475190162659,3,You can pick up old memories with music,18I4F3GA1,3GA1,Muziek,3b,g,3
1266,Improving mathematics vaardigheiten,Field2_en,0.3875052034854889,3,mathematically better,19I4F3GA1,3GA1,Muziek,3a,g,3
1267,Improving mathematics vaardigheiten,Field2_en,0.6542276740074158,3,Better spatial subjects like mathematics,19I5F3AB,3AB,Muziek,3a,g,3
1268,Can help bring back old memories,Field3_en,0.5420663356781006,3,People who can not remember anything keep abstaining music,1I4O3GA1,3GA1,Muziek,0,c,3
1269,learn to read and play music,Field1_en,0.4666934907436371,3,"people with Alzheimer's with a song, recall something again",20I1FA3A,A3A,Muziek,0,c,3
1270,Can help bring back old memories,Field3_en,0.626377522945404,3,music relate to memories,20I2FV3D,V3D,Muziek,3b,g,3
1271,Can help bring back old memories,Field3_en,0.41506534814834595,3,terugden something,20I3FH3A,H3A,Muziek,0,c,3
1272,Higher scores on IQ tests,Field4_en,0.5959373712539673,3,scoring children who used an instrument played higher on an IQ text,20I4O3A1,3A1,Muziek,3c,g,3
1273,Can help bring back old memories,Field3_en,0.7486307621002197,3,Get easier Memories,20I5F3AB,3AB,Muziek,3b,g,3
1274,Improving mathematics vaardigheiten,Field2_en,0.5003317594528198,3,they are often better at solving math problems such as fractures,23I2FH3B,H3B,Muziek,3a,g,3
1275,Improving mathematics vaardigheiten,Field2_en,0.38762661814689636,3,You better spatial awareness,25I5F3A1,3A1,Muziek,0,c,3
1276,Improving mathematics vaardigheiten,Field2_en,0.4894355237483978,3,helps with math fractions,27I6F3G2,3G2,Muziek,3a,g,3
1277,Higher scores on IQ tests,Field4_en,0.695100724697113,3,Scoring 12-year-old to play a musical instrument a higher IQ on an IQ test,29I1F3AB,3AB,Muziek,3c,g,3
1278,Can help bring back old memories,Field3_en,0.40512847900390625,3,Better reminiscing,2I4OH3A,H3A,Muziek,0,c,3
1279,Can help bring back old memories,Field3_en,0.5715638399124146,3,it can help solve fractures,2I6FH3B,H3B,Muziek,0,c,3
1280,Higher scores on IQ tests,Field4_en,0.7320471405982971,3,have higher IQ,3I2O3A3,3A3,Muziek,3c,g,3
1281,Can help bring back old memories,Field3_en,0.4204063415527344,3,make connections easier,4I3O3VA,3VA,Muziek,0,c,3
1282,Can help bring back old memories,Field3_en,0.5094706416130066,3,"For example, you can make better math somen",5I1OH3B,H3B,Muziek,0,c,3
1283,Improving mathematics vaardigheiten,Field2_en,0.3843253254890442,3,It helps fractures and arithmetic,5I2F3TT1,3TT1,Muziek,0,c,3
1284,Can help bring back old memories,Field3_en,0.40756431221961975,3,Develop your some areas,5I6FH3D,H3D,Muziek,0,c,3
1285,Improving mathematics vaardigheiten,Field2_en,0.660244345664978,3,better math skills,7I5F3VA,3VA,Muziek,3b,g,3
1286,Can help bring back old memories,Field3_en,0.5913531184196472,3,remember some moments that had to do with that kind of music,8I2FV3D,V3D,Muziek,3b,g,3
